,0,1,2,3,4,5,6,7,8,9,10
0,130.21810971446578,0.38334466462808836,9256509.322471222,7.247297458000893,154.23014302970887,121.46098632727018,112.33068398662489,128.01612104129828,119.1419620804958,143.0339112585564,0.5062724412182907
1,125.00834205522861,0.39106609033474077,8820824.661939912,7.292820731401824,149.08813037573563,116.1944409234948,107.23556360344047,123.53582109551834,119.19878681756451,143.07640995925757,0.5456678613747323
2,120.50761319972739,0.39470185173344113,8466997.308459248,7.323703824128355,144.24277477942124,111.752307097202,103.33701118090221,119.66482576580891,119.49709587577594,142.86080132255154,0.5538548357782355
3,112.8537902935783,0.3969304137892354,8309860.362248484,7.363979521234777,135.387277679859,104.54117039648204,96.55550214531146,113.0811067314711,119.92906775979633,142.1084235432356,0.5779584527723005
4,110.85958682849756,0.39861411453264445,8193499.266735489,7.3772212308472325,133.2081657569664,102.60582447572537,94.74321315713875,111.36587719046253,120.0191671215168,141.99267322608446,0.5722631232754829
5,105.45993289893002,0.3968912259023395,8189447.62429203,7.398539705266645,127.11618508429918,97.49153447631255,89.69002474674643,106.72133155299186,120.19068893873845,141.55912880770532,0.6070038684046177
6,102.53933704861112,0.3996053139633518,7948903.414738824,7.3880607004503975,123.20111111111112,94.96454861111111,87.35100694444445,104.20841784722222,120.47864395833335,140.93641239583334,0.6907450572289975
7,97.5955540358184,0.40508469658469665,7712173.7257443,7.366601919233383,117.11108704706372,90.48486463973344,83.02389004581424,99.95537346105789,120.78395123698459,140.21864083298627,0.783256495186814
8,97.71773899502037,0.39383536096026833,7838259.627031767,7.331970418168283,117.16905387052965,90.65856043458578,83.04927116342236,100.06035893164328,120.73596898143956,140.17836615663197,0.865546994210241
9,94.87394701703786,0.3872935872512895,7871761.956922818,7.284843900616824,113.94044757784543,87.94397265395503,80.54948459114458,97.61424718260962,120.90634145169044,139.93746114404743,0.9393467211087289
10,94.00306780186291,0.3873707977709569,7913132.337570313,7.262146127440858,112.76002479296156,87.198154301751,79.84652468104888,96.86491558340938,120.9894777638126,139.7436268487113,0.982351016996941
11,94.61737534722222,0.38346052309756784,8094657.350689866,7.263973238241915,113.27682291666666,87.84855902777778,80.53071180555555,97.39310381944445,121.02408201388889,139.68257499999999,1.000630308565962
12,93.32930539977568,0.3844302526031002,7967012.563267279,7.261652682646542,113.18661539283235,86.0734924958607,78.60848510744361,96.286818529794,120.7101195677331,140.43267647634818,1.0183436940318782
13,95.87883697542533,0.39197047331262347,7834157.725979982,7.246679057401581,115.12068052930057,88.91493383742912,81.26918714555765,98.47864257088848,120.76506669187145,140.04717081285443,1.0513201964087573
14,83.17779462819014,0.38283428111084056,7706102.084491929,7.210341563764615,102.01251502989042,76.19011329573743,69.75838710223712,87.55536791478264,121.35475674439871,139.7926869210317,1.116467158521355
15,84.60140510666137,0.38316188566537984,7815307.285999986,7.237655183682541,103.43948967820802,77.61124980630498,71.18591277698387,88.7796776914998,121.35669754308638,139.79479623284723,1.0837967535890838
16,89.7407235301769,0.3821645086531459,7871595.708056857,7.289385408404611,109.13392624869927,82.50196735171696,76.14933988033299,93.2001798257024,121.26966662330906,140.1424665062435,0.9918040268859429
17,110.28708504701537,0.38754386651342304,7998437.063143244,7.3380406984846145,130.75061692553345,102.79848712117547,95.17490040483219,110.87123691553361,120.51633022048031,140.81225964097354,0.8688366939580174
18,113.35703672457429,0.38504092363480596,8112013.408063709,7.3821729640132645,135.97703207589402,104.994404366316,97.08937518293418,113.51401284413147,119.94426328747784,142.16263063652485,0.7815423444009121
19,116.92230366500941,0.3839687607203824,8123924.043642946,7.3803909011015465,139.25891897339426,108.69910642300457,100.67992475141091,116.5797833579683,119.95672698871272,141.98511960830422,0.7236833972472425
20,120.11317871047058,0.38018386512344793,8285836.45428941,7.396838920161053,142.93161327778157,111.69846663479271,103.59321426132095,119.32451840721262,119.81928850488356,142.2868242947886,0.6679886128815226
21,123.0530253689711,0.3727050597166857,9001803.779766623,7.4184821326440975,146.34559706235436,114.45221029588306,106.24775792670009,121.8533583080291,119.67802416849094,142.5837129086929,0.601671463223171
22,122.89942538077999,0.37042521839670123,9026623.32007454,7.427979786707046,146.3255071374906,114.25314186189468,105.97810941875555,121.72141906290554,119.62055069667373,142.6672956594495,0.5538334124274139
23,124.30716372809536,0.3719284084195495,8904933.189597767,7.447724191541341,147.4059537489227,115.79727449008905,107.54195992530882,122.93167448290721,119.6978323757541,142.46233752872737,0.5508313290506192
24,119.80587256315762,0.37669453911442424,8749739.539262537,7.433872644141963,143.19797397140772,111.11821467357439,103.18672221332052,119.0609562570101,119.77027043386923,142.64615029642687,0.584897121751816
25,114.16332937057555,0.3780078456507903,8793974.068423787,7.452655412291079,137.52166051092644,105.50192366882118,97.49757617728532,114.20832040627886,119.74717039858419,142.62497314558325,0.6353923658915943
26,109.92782233910438,0.3811357205357203,8647130.931040488,7.447521314985836,132.99998173716122,101.32199211045365,93.72647746365695,110.56547410329462,119.97722660530354,142.4459189860472,0.6977838915024671
27,105.3898881804324,0.3793189282489227,8393777.107595364,7.41496265116461,127.48959989509744,97.12807946368568,89.96767690012949,106.6617011588454,120.3630782507499,141.83709605140226,0.7679153311001231
28,104.99634223062381,0.3816741531466425,8414695.532254614,7.397396769094732,127.17776937618147,96.76824196597353,89.18623818525519,106.32330979206048,120.17089028355387,141.8881048015123,0.8415753072265466
29,98.6328298980178,0.38005934626233084,8325652.68042717,7.364490504794165,120.1715203964378,90.61862611318587,83.40712079862108,100.8499376615915,120.46032081298478,141.4857374676817,0.9122531121848081
30,86.0813544746036,0.3676427287142323,8604810.253010016,7.327190652116828,104.61750873421123,79.28963988175222,72.43597151303413,90.05202096210697,121.24271499596884,139.6055448804085,0.9878628236879055
31,92.02152718277394,0.36182943547451907,8729457.625986215,7.258014137140025,111.77003804276532,84.8915687487116,76.93802589906485,95.16194700249245,120.53038123348514,140.3643495624145,1.0477148295393734
32,82.05189674966047,0.3611693065484292,8611880.289010724,7.206959137203596,100.68825712992304,75.23130828429153,68.2923675871435,86.58680173834314,121.18617660479856,139.66826533272973,1.0888323768618053
33,93.00190907525696,0.36415870647444903,8367421.099272876,7.19405562879565,111.29171329694736,86.44350131712608,78.80132917821663,96.00331695390919,120.9675510580052,139.45095928100412,1.076947403387407
34,84.19674854083091,0.37007506356958075,8315588.0942300465,7.233888713315045,102.57564435874038,77.47531895111999,70.60191801105353,88.43106496100273,121.26772882698302,139.50705432069006,1.0060420719620815
35,92.60729099561381,0.37429103093493427,8295299.5560562555,7.230135847199959,111.9359345628207,85.58747819607444,78.05786719504141,95.66523111314332,120.79492922826805,140.10157472607494,0.9526757948862059
36,94.02801512175586,0.36913697680077967,8608040.029423404,7.192628484932596,113.91807936538204,86.81590740069792,78.99624339734177,96.88771365915981,120.55604605175341,140.45304963673462,0.9762342893913553
37,76.86518603329831,0.3676321869070468,8663232.426185872,7.157813512862148,94.02976877119885,70.65255419156006,63.835402283018546,82.1244370792514,121.54744255436374,138.74661498596788,1.0550454784486993
38,75.38288317310395,0.366527423869561,8662561.12742979,7.123422135224514,92.62772436798411,69.15014711118607,62.24611607728491,80.8497464065516,121.49444894211128,138.79684261914133,1.0982459205550417
39,75.43750366989082,0.36777168903571494,8584450.69522873,7.099005106590911,93.0371010878964,69.06601781656579,62.08471917794446,80.89714753966499,121.38748957348831,139.01897775945625,1.1226914827060204
40,77.08556707651344,0.37005045196595293,8598931.768615546,7.152046604914605,94.5250019578667,70.81562769206673,63.62998277077297,82.31426517346699,121.33651448821364,138.91859609209806,1.0930733632624785
41,81.0931433339943,0.38261102183664464,8540117.433211803,7.227149744000659,98.3106451186463,74.90999074624892,67.77277083746448,85.76051331879172,121.40346361292882,138.77962988300615,0.9981267691409852
42,94.62451923947488,0.382889428279068,8461288.494214304,7.224420273562327,114.06841104572204,87.63623358985967,79.61048438207334,97.40013924852875,120.56473383431417,140.17355409687642,0.961920211913322
43,100.41984357530863,0.3808312891834765,8400567.584427765,7.219606409997161,120.7736098765432,93.07051851851851,84.87841975308642,102.38521781728394,120.30361112098765,140.74329611851851,0.9500480541599148
44,92.92162783741921,0.3830564899352645,8321598.938901794,7.233891593139199,112.08305292955188,85.9549751642365,78.53705780768752,95.93536680375296,120.87657877120833,139.99689827128844,0.9212955614547274
45,93.7056860136742,0.38085636093062664,8356134.469717891,7.232430478079211,113.16667285969085,86.63553433412604,79.0683524078478,96.61000943816885,120.75139863258028,140.1844397294887,0.9277758817676842
46,103.3393809795723,0.3788029136409864,8406605.639971275,7.232193220627505,124.0994676637993,95.85223525944483,87.44191272633499,104.89649667520125,120.12727801212031,140.9976679253624,0.9295799631376118
